Day	Cyclopoids	Calanoid_copepods	Rotifers	Protozoa	Nanophytoplankton	Picophytoplankton	Filamentous_diatoms	Ostracods	Harpacticoids 	Bacteria	
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1880.4	0	4.7861e-05	0.34992	0.014019	0	11.399	0	1.002	0.41979	1.0321
1883.7	0	0	2.8508	0.024749	0	9.0194	0	1.7854	0.65297	0.78813
1887.1	0	0	1.6363	0.048328	0	5.4731	0	0.81322	0.47014	0.74555
1890.4	0	0	1.0421	0.084337	0	4.0677	0	0.14834	0.24877	0.88809
1893.8	0	0	1.6238	0.18462	0.00068081	6.4469	0	0.21885	0.22969	0.93367
1897.1	0	0	0.88324	0.11816	0.00019146	1.6798	0	0.36709	0.34055	0.7427
1900.5	0	0	0.68149	1.1299	0.019412	0.052475	0	0.21985	0.38447	0.79854
1903.8	0	0	0.59137	1.1867	0.026843	0.67012	0	0.23538	0.49474	0.45816
1907.2	0.0010868	0	0.388	0.48331	0.039658	3.5084	0	0.4402	1.4294	0.31219
1910.5	0.0058669	0	0.2558	0.11261	0.08072	8.632	0	0.59016	3.303	0.56001
1913.9	0.014006	0	0.61533	0.060722	0.078978	17.207	0	0.50483	2.5914	0.75476
1917.2	0.025456	0	1.5597	0.036976	0.037418	20.433	0	0.54361	0.39996	0.96789
1920.6	0.022737	0	1.7747	0.007587	0.0045297	8.6794	0	0.71574	0.022284	0.99715
1923.9	0.0045698	0	1.4244	0.075537	0.00040167	0.6232	0	0.29305	0.17247	0.71783
1927.2	0.00023839	0	0.0014639	0.2299	0.0076756	0.25454	0	0.17621	0.57767	0.55949
1930.6	0.016021	0	0.07417	0.025929	0.034584	0.26246	0	0.44776	0.065224	0.48
1934	0.02063	0	0.066113	0.0055375	0.038513	0.61544	0	0.26453	0.12124	0.48
1937.3	0.026905	0	0.051618	0	0.047342	1.2509	0	0.091843	0.1584	0.47751
1940.7	0.041836	0	0.029329	0	0.12317	2.2041	0	0.053458	0.084988	0.39734
1944	0.03784	0	0.02082	0	0.0050257	2.5391	0	0.10611	0.165	0.526
1947.4	0.063328	0	0.052557	0	0.015965	2.998	0	0.13604	0.39484	0.64053
1950.7	0.011189	0	0.097089	0	0.078327	2.998	0	0.16518	0.69745	0.57509
1954.1	0.017198	0	0.14455	0.13425	0	0.022645	18.946	0.18054	0.55016	0.58848
1957.4	0.013969	0	0.041154	0.13322	0	0.038637	64.285	0.21499	0.65878	0.79883
1960.8	0.086265	0	0.0002884	0.18692	0	0.045153	411.59	0.2515	0.81215	1.1338
1964.1	0.020312	0	0.0032398	0.051573	0	2.1802	278.94	0.63242	0.33674	1.0397
1967.5	0.012672	0	0.00032925	0.3969	0	26.618	17.999	0.29502	0.49663	0.9149
1970.8	0.0064947	0	0	0.13549	0	37.541	0.25144	0.25314	0.53638	0.84676
1974.2	0.011304	0	0	0.0036425	0	44.076	0	0.59145	0.58051	0.81256
1977.5	0.0087669	0	0.0005378	0	0	57.804	0	0.40266	0.68374	0.8435
1980.9	0.0059459	0	0.0019106	0	0	65.703	0	0.28262	0.56521	0.63914
1984.2	0.0021717	0	0.010229	0.27985	0	59.212	0	0.46493	0.57676	0.38453
1987.6	0	0	0.39449	0.25596	0	64.124	0	0.86769	0.55501	0.25853
1990.9	0.0052088	0.0050242	1.5098	0.30771	0.0046929	68.55	0	0.79586	0.28943	0.22816
1994.2	0.024278	0.023417	2.47	1.2622	0.024502	49.346	0	0.1554	0.051738	0.24237
1997.6	0.02182	0.021047	2.0253	1.1278	0.037442	39.236	0	0.08173	0.15266	0.34494
2001	8.5747e-06	8.2707e-06	0.064107	0.00044319	0.046596	33.865	0	0.53743	0.61082	0.6019
2004.3	0.0038792	0	2.2443	0	0.06568	22.225	0	0.94506	0.31562	0.5489
2007.7	0	0	0.51495	0.015104	0.07719	15.237	1.6442	0.8785	0.22039	0.76792
2011	0	0	1.2921	0.10576	0.091188	5.8896	25.907	1.3793	0.3	0.82304
2014.4	0.00016193	0	1.8523	0.0090852	0.10039	0.13451	40.818	1.2483	0.10607	0.77484
2017.7	0.003951	0	4.5684	0.49498	0.10119	0.046344	20.232	1.5066	0.66198	0.63412
2021.1	3.5435e-06	0	0.85128	1.1848	0	0	6.9244	2.9891	0.49703	0.82779
2024.4	0.0043	0	2.6685	2.8923	0	0.00074326	55.549	0.71331	0.25021	0.57848
2027.8	0.0051359	0	1.7978	0.102	0	0.014366	1.1302	0.74486	0.30324	0.75193
2031.1	0.016883	0	1.5008	1.0069	0	0.0013083	17.012	0.22146	0.86252	0.57179
2034.5	0.016492	0.0015678	0.98198	0.57257	0	0	1.6466	0.23864	0.84382	0.52762
2037.8	0.073107	2.1914e-05	1.61	0.08681	0	0	0	2.7532	0.70459	0.43579
2041.2	0.034603	0	1.9099	0.42512	0	0.067586	26.112	1.1792	0.53616	0.35363
2044.5	0.060207	0	1.0387	0.24153	0.47474	0.0056651	11.989	1.3469	0.59893	0.24866
2047.9	0.069563	0	2.3487	0.37901	0.57182	0.00485	10.51	0.50272	0.68675	0.25144
2051.2	0.027199	0	2.5026	0.45751	0.60614	0.001064	9.7394	0.70043	0.88504	0.26485
2054.6	0.034241	0	1.6133	0.69361	0.31749	0.0042892	36.359	0.23591	0.27825	0.34125
2057.9	0.064852	0	0.4635	0.72717	0.38505	0.0027152	41.268	0.43313	0.085248	0.34685
2061.2	0.089968	0	0.18982	0.69174	0.19156	0.092173	17.826	0.54229	0.2568	0.29816
2064.6	0.095898	0	0.099334	0.72898	0.0006494	0.2282	8.4677	0.40781	0.23113	0.40103
2068	0.11147	0	0.042831	0.81699	0.00017957	0.21335	7.7606	0.47286	0.10718	0.43536
2071.3	0.16233	0	0.025499	1.1191	0.044027	0.099867	6.1572	0.40619	0.045389	0.38619
2074.7	0.17643	0	0.01228	1.3332	0.14568	0.018927	2.8865	0.28146	0.041764	0.53806
2078	0.14062	0	0.0062644	0.79561	0.28289	0	1.8085	0.44564	0.062667	0.65573
2081.4	0.10871	0	0.010557	0.38834	0.53723	0.016203	3.3192	0.25956	0.061424	0.56013
2084.7	0.15068	0.00052412	0.025683	0.32264	0.42723	0.052744	6.0252	0.20113	0.124	0.53869
2088.1	0.21741	0.0031519	0.14947	0.29624	0.20369	0.0034283	7.9193	0.21224	0.075265	0.85943
2091.4	0.085933	0	0.064218	0.26384	0.064372	0.034722	9.7629	0.015897	0.087596	0.74417
2094.8	0.052548	0	0.044287	0.12622	0.032341	0.057466	13.255	0.083228	0.095256	0.4945
2098.1	0.032624	0	0.064514	0.14985	0.0021908	0.0052333	5.1319	0.080974	0.028308	0.61402
2101.5	0.072648	0	0.092959	0.24397	0	0.04535	3.6074	0.081448	0.054721	0.52362
2104.8	0.034687	0	0.052566	0.19191	0	0.030702	6.3286	0.11179	0.15321	0.47236
2108.2	0.11291	0.35097	0.085953	0.13492	0.0064277	0.060133	2.3637	0.19297	0.18344	0.38829
2111.5	0.050229	0.017836	0.051376	0.4065	0.074877	0.048314	3.4632	0.0262	0.081081	0.36642
2114.9	0.13612	0.0039343	0.082746	1.1523	0.25506	0.0080349	6.1389	0.015183	0.05368	0.39585
2118.2	0.34079	0	0.086458	0.68364	0.077494	0.035028	12.705	0.0070313	0.016586	0.52048
2121.6	0.0943	0	0.083333	0.76144	0.0012798	0.14954	87.562	0.0032852	0.042494	0.31938
2124.9	0.12389	0	0.033054	5.0921	0.15098	0.13573	32.48	0.013587	0.04608	0.38656
2128.2	0.066099	0	0.15536	4.049	0.42435	0.017247	31.796	0.13328	0.2979	0.61301
2131.6	0.02567	0	0.11132	0.63482	0.30965	0.056026	25.776	0.16438	0.20466	0.57712
2135	0.02172	0	0.062137	4.2841	0.37271	0.39725	39.263	0.13973	0.19791	0.39817
2138.3	0.031974	0	0.03991	2.2263	0.85877	0.23048	19.766	0.23237	0.11441	0.56776
2141.7	0.053724	0	0.95787	0.41286	0.44023	0.03657	12.898	0.17244	0.057635	0.79843
2145	0.05003	0	1.7633	0.075024	0.013837	0	118.9	0.042926	0.027577	0.9759
2148.4	0.015034	4.0722e-05	1.6951	0.039234	0.01316	0.001375	345.74	0.015539	0.0074164	1.0389
2151.7	0.007363	0.0026	0.12172	0.040959	0.13009	0.094312	375.98	0.031232	0.043978	0.66105
2155.1	0.018932	0.0035054	0.036724	0.13627	0.13834	0.30006	431.72	0.028973	0.0512	0.60662
2158.4	0.02292	0.0018182	0.052752	0.30725	0.048775	0.30524	926.16	0.019432	0.042442	0.59701
2161.8	0.032363	0.010207	0.03438	0.12761	0.088972	0.056881	1337.1	0.011203	0.10178	0.57816
2165.1	0.032624	0.020629	0.082705	0.13986	0.44971	0.16767	135.86	0.034642	0.047031	0.48626
2168.5	0.05512	0.018202	0.04667	0.19528	0.5067	0.031494	58.528	0.050791	0.05843	0.46398
2171.8	0.0497	0.024608	0.043048	0.064029	0.56932	0.05611	75.663	0.057173	0.046595	0.90528
2175.2	0.043312	0.025696	0.061177	0.06238	0.5697	0.07138	86.196	0.0097682	0.0099397	0.71864
2178.5	0.046822	0.11645	0.023774	0.02654	0.65469	0.071935	162.36	0.20642	0.15995	1.2624
2181.9	0.017367	0.1371	0.0094833	8.0093e-05	0.71721	0.090875	145.27	0.066415	0.025779	0.47017
2185.2	0.023944	0.88784	0.0075135	0	0.37162	0.11152	68.174	0.10735	0.11451	0.94086
2188.6	0.031546	1.4977	0.016823	0	0.023728	0.081671	2.3186	0.13892	0.18357	0.57016
2191.9	0.043102	0.57305	0.023481	0	0.055003	0.45814	2.7739	0.04017	0.019096	0.5684
2195.2	0.0047464	0.087911	0.01511	0	0.041824	0.39283	15.519	0.0021278	0.00072922	0.29283
2198.6	0.012126	0.089389	0.00071719	0	0.030287	0.17689	9.5246	0.0046272	0.0033734	0.4941
2202	0.025466	0.12223	0.00075796	0	0.02087	0.25793	0.94042	0.0087972	0.0073629	0.56597
2205.3	0.022777	0.12829	0.0014756	0.35736	0.070846	0.37371	0	0.020102	0.0059989	0.39276
2208.7	0.022326	0.12991	0.00092568	0.24845	0.05288	0.49153	0	0.015506	0.0030497	0.18973
2212	0.01751	0.094387	0.001092	0	0.015059	0.40675	0	0.0047891	0.0018889	0.20513
2215.4	0.019163	0.04324	0.0015189	0	0.054295	0.45916	0	0.0054422	0.0040677	0.46481
2218.7	0.043305	0.038501	0.0016464	2.3347	1.0923	1.239	0	0.0051384	0.0036018	0.53008
2222.1	0.040601	0.034475	0.0034253	1.9153	0.90296	1.9915	0	0.0044231	0.0045787	0.47831
2225.4	0.049917	0.032256	0.023356	0.027018	0.031135	5.3237	0	0.004401	0.0045391	0.47526
2228.8	0.048845	0.087638	0.16503	0.0047246	0	8.0316	0	0.0049977	0.0014722	0.49871
2232.1	0.0090331	0.11403	1.5317	0.0026272	0	6.8273	0	0.0040798	0.00098509	0.54135
2235.5	0.0077396	0.073107	3.2993	0.02415	0	7.7473	0	0.0013157	0.00031892	0.59624
2238.8	0.003799	0.10018	1.9847	0.038317	0	9.3	0	0.003629	6.8052e-05	0.65641
2242.2	0.0010108	0.048785	1.8289	0.02298	0.0026495	5.5363	0	0.00031269	0.00097932	0.71493
2245.5	0.00045413	0.032094	2.8014	0.011152	0.012901	4.9041	0	0.0015531	0.0017111	0.76483
2248.9	0.0021822	0.011069	2.2544	0	0.0077737	2.1562	0	0.001467	0.00066977	0.79917
2252.2	0.010735	0.010438	0.97503	0	0.0062447	0.30942	0	0.0014885	0.0011924	0.80322
2255.6	0.00081804	0.0061278	1.233	0	0.0017021	0.57099	0	0.0055364	0.00060983	0.1965
2258.9	0.024245	0.0055602	0.29946	0	0.032977	0.38276	0	0.014952	0.00089124	0.20158
2262.2	0.049436	0.0047067	0.14983	0	0.021206	0.5448	0	0.025766	0.0011865	0.34071
2265.6	0.0055976	0.0034868	0.034239	0	0.011207	0.045153	0	0.0094679	3.36e-05	0.31887
2269	0.019156	0.0066244	0.005633	0.036398	0.46216	0.090682	0	0.0037729	0.0005893	0.34257
2272.3	0.032868	0.0046152	0.0040853	0.58259	0.081218	0.15565	0	0.010687	0.0012999	0.49707
2275.7	0.051474	0.0010953	0.0014954	0.41584	0.0011826	0.99504	0	0.021209	0.0022889	0.40195
2279	0.0071457	0.00057432	0.00010287	0.31385	0.031464	1.6324	0	0.0042921	0.0002496	0.38508
2282.4	0.0059654	3.575e-05	0.0032718	0.12308	0.081931	1.0742	0	0.0015855	0	0.16866
2285.7	0.0027815	0	0.00092337	0.157	0.039952	0.22395	0	0.0018397	0	0.16955
2289.1	0.0013363	0	0.025534	1.209	0.043187	0.091774	0	0.0018343	0.00038104	0.3256
2292.4	0.0088627	0	0.011785	0.56419	0.13328	0.21071	0	0.00093797	0.0010551	0.38483
2295.8	0.010989	0	0	0.025892	0.085694	0.1799	3.8224	0.00082141	0.00045139	0.35042
2299.1	0.015395	0	0.0089972	0.017043	0.038182	0.12237	2.834	0.14939	0.060143	0.35176
2302.5	0.018131	0	0.0094399	0.0502	0.026823	0.077902	151.82	0.060726	0.02506	0.33797
2305.8	0.015098	0.00030324	0.0059598	0.49461	0.0057837	0.015017	160.74	0.01074	0.0037384	0.2969
2309.2	0.011682	0.0010561	0.0040924	6.1201	0.00095238	0.10323	102.01	0.009868	0.0023769	0.26667
2312.5	0.0099071	0.0010028	0.0033956	11.206	0.0049903	0.61326	32.433	0.015464	0.00057762	0.26224
2315.9	0.0094475	0	0.0039255	7.7857	0.019868	0.67328	0.64122	0.027379	7.6173e-05	0.26332
2319.2	0.003995	0	0.0004299	23.522	0.051804	0.01483	1.041	0.023347	0.00099899	0.20871
2322.6	0.0045556	0.00017333	0.00032016	1.8031	0	0.046029	0.59699	0.051453	0.0016407	0.32404
2325.9	0.0089213	0.0065497	0.00073084	0.75544	0.020192	0.49178	0.070196	0.10408	0	0.31415
2329.2	0.011498	0.018443	0.00053693	2.6867	0.15578	0.23348	1.1664	0.055318	4.7222e-05	0.18813
2332.6	0.0062901	1.8103e-06	0.00016485	1.4988	0.10287	0.1178	4.1093	0.35547	0.0022542	0.17093
2336	0.019282	8.3784e-05	9.4323e-05	0.65404	0.066089	0.030622	6.2153	0.23607	1.1156e-06	0.20034
2339.3	0.023544	0.0060807	0	0.005619	0.14034	0.30248	1.2241	0.19072	0.001194	0.23183
2342.7	0.020642	0.00037471	0	0.34292	0.13064	0.096406	0.013696	0.084162	0.00066328	0.22798
2346	0.016588	4.3e-05	9.3e-05	0.055	0.063324	0.12237	0.444	0.013236	0	0.21095
2349.4	0.014314	4.3e-05	0.00058298	0.042822	0.0028367	0.10186	0.23768	0.010588	0	0.15893
2352.7	0.011708	0.00095279	0.0023915	0.072148	0	0.10391	0.35147	0.015609	0	0.28174
2356.1	0.013468	0.00048323	0.0031703	0.09447	0	0.062511	0	0.010179	0.0003038	0.30965
2359.4	0.014953	7.4782e-05	0.0037135	0.1623	0	0.10906	0	0.0055842	0.00048697	0.37494
2362.8	0.01512	0	0.0037576	0.19945	0	0.12519	0	0.0055453	0.00083851	0.44574
2366.1	0.014587	0	0.0034751	0.21425	0	0.1259	0	0.0096397	0.0015794	0.5052
2369.5	0.014066	0	0.0031417	0.24253	0	0.12695	0	0.014242	0.0024012	0.45308
2372.8	0.0098016	0.0013977	0.0027669	0.18503	0	0.13748	0	0.021699	0.0054751	0.27372
2376.2	0.0083824	0.0021073	0.0031446	0.039048	0	0.15598	0	0.015045	0.0032631	0.25007
2379.5	0.019831	0.00096291	0.0038153	0.047	0	0.1705	0	0.021849	0.0069	0.26823
2382.9	0.027242	0	0.0022136	0.088509	0	0.17141	0	0.058095	0.0078737	0.23486
2386.2	0.018734	0	0.00015847	0.069127	0	0.16037	0	0.099749	0.0016224	0.18288
2389.6	0.0094804	0	0.000279	0.05251	0	0.25527	0	0.093237	0.0019991	0.15683
2392.9	0.006656	0	0.00037152	0.054557	0	0.3759	0.067133	0.045005	0.0015888	0.12576
2396.2	0.010996	0	0.0007786	0.17446	0	0.077039	0.23872	0.089477	0.0024434	0.10202
2399.6	0.012685	0	0.00091728	0.33933	0	0.073597	0	0.0080218	0.0006624	0.033271
2403	0.015133	0	0.0015173	0.33387	0	0.15039	0	0.035603	0.0012	0.18279
2406.3	0.0057541	0	0.0016418	0.1759	0	0.29552	0	0.0010308	0.0011664	0.11298
2409.7	0.010281	0	0.0032469	0.082933	0.0074679	0.50082	0	0.020504	4.2382e-05	0.15076
2413	0.010889	0	0.001488	0.10965	0.10572	0.045887	0	0.015714	0.0006	0.11593
2416.4	0.0058396	0	0.00067195	1.473	0.065088	0.013295	0.2172	0.00056242	0	0.10231
2419.7	0.0051221	0	0.00146	0.093831	0.059909	0.060398	0.0035589	0.00085425	0	0.24494
2423.1	0.0040985	0	0.0024178	0.068266	0.054968	0.030591	0.27179	0.0012247	0	0.10609
2426.4	0.0016217	0	0.0020686	0.026126	0.045949	0.030591	0.77491	0.013073	0	0.12146
2429.8	0.00095018	0.0017254	0.0035165	0.28716	0.033194	0.057095	0.015725	0.0075744	0	0.13044
2433.1	0.0011868	0.0002272	0.0086597	0.23571	0.11456	0.25028	12.78	0.021801	0.00052254	0.14365
2436.5	0.0016909	0	0.014599	0.16484	0.032289	0.080136	1.2988	0.016121	5.3106e-05	0.24442
2439.8	0.00071648	0	0.012554	0.073611	0.0605	2.8088	0	0.045908	0.0009408	0.25269
2443.2	0.0020207	0	0.009992	0.041364	0.01383	4.1421	0	0.021171	0.00079256	0.25228
2446.5	0.047893	0	0.0038715	0.058457	0	4.1225	0	0.018546	0.00012916	0.25133
2449.9	0.022185	0	0.0019862	0.059438	0	3.5784	0	0.0069104	0	0.24967
2453.2	0.001639	0	0.002528	0.047936	0	1.5708	0	0.10529	0.00024626	0.24708
2456.6	0.0052977	0	0.0026706	0.036162	0.0054689	0.28726	0	0.24393	0.00056909	0.24339
2459.9	0.0071448	0	0.00038395	6.316e-05	0.11776	5.5655	0	0.012448	1.1062e-06	0.23839
2463.2	0.0067438	0	0.00035235	0.05196	0.13017	0.086211	0.40706	0.0095629	0.0026201	0.27699
2466.6	0.0017701	0	0.00030715	0.033065	0.12247	0.18316	2.1395	0.010828	0	0.39817
2470	0.0020471	0	0.00010653	0.035393	0.11668	0.26616	2.1503	0.017744	0	0.17698
2473.3	0.0032274	0.00010922	0.00072497	0.10249	0.091343	0.31961	0	0.005073	0	0.15938
2476.7	0.0038544	0.00038698	0.00088518	0.1777	0.047807	0.26598	0	0.0069894	0	0.14694
2480	0.006192	0	0.00056573	0.28131	0.090597	0	0	0.041102	0	0.1534
2483.4	0.0047285	2.2194e-05	0.00066703	0.18371	0.0024296	0.0033083	0	0.07045	0	0.1315
2486.7	0.0031423	0.0012051	0.00096108	0.095073	0.11053	0.1505	0	0.00934	0	0.16686
2490.1	0.0026696	0.0016969	0.0011238	0.19808	0.032026	0.0097629	5.1886	0.015713	7.125e-07	0.15725
2493.4	0.0033258	0.0001626	0.00053138	0	0	0	5.3095	0.012671	0.0011788	0.12521
2496.8	0.0074017	0.00084384	0.00091975	0	0	0	3.3069	0.0051909	0.0023908	0.1498
2500.1	0.0083269	0	0.00161	0.55415	0.13079	0.26988	0.049181	0.0026494	0	0.12813
2503.5	0.0056463	0	0.0018394	0.24304	0.11672	0.20653	0.5575	0.0062198	0	0.14849
2506.8	0.0028287	0	0.0020389	0.0010772	0.10577	0.1262	0.95284	0.0089966	0	0.16432
2510.2	0.0014056	0	0.0024221	0	0.1095	0.050922	0.29535	0.0080081	0	0.12056
2513.5	0.0011536	0	0.002304	0	0.12418	0.040706	0	0.003144	0	0.11672
2516.9	0.011918	0.00057105	0.0067215	0.0041163	0.12889	0.098733	0	0.0023245	0	0.18301
2520.2	0.043953	0.0001491	0.021873	0.014685	0.122	0.18175	0	0.005346	0	0.12935
2523.6	0.015023	0	0.12818	0.011491	0.092054	0.18398	0	0.0023665	0	0.1383
2526.9	0.075143	0	0.34367	0.0018096	0.031379	0.17073	0	0.0041621	0	0.14437
2530.2	0.047335	0	0.24178	0.0029076	0.042149	1.743	0	0.0035642	0	0.11695
2533.6	0.028246	0	0.06853	0.011056	0.10471	5.9788	0	0.0032223	0	0.12071
2537	0.026289	0	0.037371	0.0069512	0.063656	8.1597	0	0.0021009	0	0.16134
2540.3	0.0023528	0	0.034194	0	0	8.2487	0	0.00011486	0	0.19761
2543.7	0.0018247	0	0.030166	0	0.0046801	6.4143	0	0.00057062	0	0.24025
2547	0.0024992	0	0.043391	0.76869	0.096627	2.5391	0	0.00055111	0	0.21933
2550.4	0.0052074	0	0.084571	2.7317	0.25376	0.12645	0	0.00026357	0	0.11427
2553.7	0.0078243	6.0687e-05	0.021428	1.3376	0.1249	0.15119	0	0.0025243	0	0.13665
2557.1	0.0037859	0.00036496	0.022574	0.20096	0.019317	0.13956	0	0.0045783	0	0.13634
2560.4	0.0013833	0	0.019203	0	0	0	0	0.00058289	0	0.11676
2563.8	0.002304	0	0.17416	0	0.0055763	0.026779	1.2784	0.0048878	0	0.13807
2567.1	0.00695	0	0.4117	0.0019042	0.066515	0.3568	13.844	0.0092548	0	0.10114
2570.5	0.0048554	0	0.3819	0.5727	0.078115	0.44481	8.3079	0.020926	0	0.16488
2573.8	0.031451	0	0.099393	0.18035	0.13588	0.061467	0.049969	0.003623	0	0.0987
2577.2	0.0034807	0	0.11305	0	0.10318	0.28173	0.014355	0.011272	0	0.24532
2580.5	0.0059621	0	0.07236	0	0.073777	0.38135	4.7567	0.015607	0	0.18554
2583.9	0.0044801	0	0.042697	0	0.033224	0.51942	11.204	0.021759	0	0.10428
2587.2	0.0019476	0	0.039903	0	0.11	0.054085	10.428	0.029113	0	0.1216
2590.6	0.0023603	0	0.016169	0	0.082614	0.019404	5.7611	0.010568	0	0.08789
2593.9	0.01626	0	0.012416	0.21443	0.043651	0.037052	0.61306	0.0022186	0	0.087992
2597.2	0.0091768	0	0.017528	0.065769	0.010826	0.1506	0	0.0054404	0.00043343	0.099754
2600.6	0.082874	0	0.022557	0.0029857	0.050531	0.12108	0	0.015797	0.0010859	0.58354
2604	0.044246	0	0.027901	0	0.10055	0.06667	0	0.011343	0.00076905	0.36184
2607.3	0.0031261	0	0.036965	0	0.089465	0.068389	0	0.0018332	0.001334	0.15779
2610.7	0.0016942	0	0.04841	0	0.057612	0.084317	0	0.0012419	0.0015704	0.11899
2614	0.0059411	0	0.061443	0.066148	0.022657	0.067981	0	0.0058387	0.0005516	0.11439
2617.4	0.015826	0	0.10148	0.55772	0.033719	2.0098	0	0.015869	0.00076545	0.1655
2620.7	0.020044	0	0.08721	0.43697	0.048499	4.7237	0	0.015043	0.001101	0.16216
2624.1	0.0081284	0	0.0055723	0	0	4.423	2.4144	0.0010439	0	0.15638
2627.4	0.0029413	0	0.0020099	0	0	3.8916	6.1548	0.0029044	0	0.14957
2630.8	0.0036273	0	0.0021691	0.0048835	0.00089012	5.354	3.4387	0.0084867	0	0.14314
2634.1	0.0019137	7.9671e-06	0.0032826	0.18153	0.027691	5.6579	24.901	0.004707	0	0.13849
2637.5	0.0060835	4.0388e-05	0.0026256	0.55911	0.080543	0.061183	25.063	0.0083153	3.645e-05	0.13795
2640.8	0.0026461	0	0.0014473	0	0.031702	0.061183	0	0.0016952	0.0005376	0.14874
2644.2	0.0045766	0	0.0026177	0	0.011771	0.061024	0	0.012263	8.7e-06	0.10382
2647.5	0.0067015	0	0.0016608	0	0.1135	0.025908	0	0.0082258	0.0011742	0.092639
2650.9	0.0055927	0	0.00089125	0	0.06628	7.8186e-05	0	0.016006	0.00060247	0.19233
2654.2	0.004832	0	9.3012e-05	3.5718	0.10101	0.00048427	0.0030024	0.023739	0.00060211	0.061912
2657.6	0.0064861	0	0.00015801	2.3235	0.12905	0.11366	0.70466	0.036459	0.0010954	0.12806
