x,y,z
0.426706722,0.581862572,0.823808619
0.448798414,0.868530796,0.51213517
0.44442093,0.37556111,0.878534042
0.487590265,0.801366489,0.283838519
0.518468108,0.379566825,0.66325971
0.509488088,0.739462404,0.614762226
0.402903766,0.624681031,0.795316608
0.454132231,0.850443637,0.594194188
0.420065381,0.453036653,0.864673925
0.478459935,0.864237712,0.368144425
0.473784949,0.294789373,0.783055484
0.529845973,0.678367596,0.425540698
0.475664202,0.612100611,0.771288634
0.424087274,0.820871496,0.592346542
0.447738123,0.523995991,0.865436606
0.442253908,0.879595975,0.388966072
0.484056304,0.289597627,0.815081136
0.514081637,0.674710928,0.357071874
0.517383321,0.594866553,0.723128373
0.407937966,0.796435521,0.634259381
0.449271461,0.594528193,0.843768187
0.425482243,0.863916917,0.469008107
0.471671705,0.37525507,0.870496158
0.474049392,0.793112646,0.287839606
0.528629812,0.403643729,0.670067326
0.488380317,0.756400626,0.61298186
0.417992732,0.609325367,0.810280251
0.448552231,0.857562334,0.554198332
0.434532413,0.420806403,0.877191253
0.478474504,0.842949327,0.315956075
0.499087136,0.314960398,0.717478322
0.528997644,0.688551781,0.528845372
0.433292729,0.643281769,0.798131514
0.4343017,0.829227487,0.583912124
0.442576607,0.49926443,0.86723744
0.452686326,0.877209206,0.37490707
0.483833638,0.282202437,0.798549254
0.522568239,0.660980773,0.385997561
0.504241739,0.618093217,0.743066472
0.405760687,0.796731545,0.6235156
0.453106298,0.589946496,0.850497547
0.422158058,0.866392629,0.45128376
0.477673528,0.362409901,0.863165693
0.476699491,0.777030601,0.294637075
0.530223837,0.434881297,0.676571415
0.472401991,0.775464958,0.617763984
0.423379889,0.58999105,0.820727764
0.448831309,0.866363847,0.523446548
0.441445252,0.386118962,0.879484357
0.485396734,0.81257445,0.288779703
0.51432481,0.361032053,0.672847329
0.516401411,0.726402756,0.598485829
0.406426056,0.632001185,0.796311322
0.45051564,0.845571831,0.59437562
0.424107103,0.464726696,0.864166788
0.473477886,0.868971872,0.373208912
0.474003184,0.289300722,0.790333189
0.52910706,0.671726142,0.409534027
0.485036284,0.613338198,0.760492143
0.419416468,0.812831919,0.604975088
0.448473503,0.546905353,0.859744621
0.436233499,0.878355489,0.412527175
0.479910892,0.308047824,0.836477916
0.503072474,0.705366903,0.324092039
0.527083446,0.54772518,0.696506376
0.425173376,0.798845244,0.642781992
0.438525621,0.586375924,0.832953637
0.438258331,0.866387455,0.491317096
0.457858441,0.374862368,0.875982116
0.481255733,0.797065018,0.2822905
0.524734007,0.390104189,0.661297697
0.50056907,0.745733173,0.618530925
0.408304778,0.621626464,0.798836207
0.45214433,0.851279812,0.584336216
0.424399339,0.447326851,0.868599798
0.477319896,0.860898294,0.354351465
0.480502927,0.295739278,0.767912453
0.530648317,0.675831643,0.449539369
0.466651563,0.624360104,0.781520547
0.423635765,0.821558673,0.586190025
0.449618272,0.519928777,0.867668903
0.441661778,0.879222463,0.381062478
0.486981771,0.28660281,0.807604373
0.515731447,0.668519721,0.369042494
0.513834584,0.605964637,0.732381615
0.404175191,0.79577355,0.628480969
0.452476575,0.594651984,0.848145191
0.421830501,0.864294082,0.458736011
0.476174304,0.371007793,0.866676237
0.473622012,0.787010587,0.291958423
0.529558225,0.417092068,0.675053967
0.480439181,0.765789896,0.61251589
0.421844233,0.598752999,0.816889632
0.448039944,0.862664306,0.535451846
0.439263994,0.40066808,0.879436328
0.481861377,0.826217311,0.297718631
0.508877014,0.339461642,0.688759449
0.522984898,0.709320219,0.573097748
0.415204734,0.639882773,0.798043169
0.444250912,0.838281461,0.591092472
0.431610856,0.480553693,0.864851579
0.465064635,0.873782781,0.376046949
0.477105116,0.284190025,0.796125251
0.527007727,0.664675568,0.394778762
0.495368852,0.615912254,0.749394477
0.41296488,0.803567545,0.61760792
0.450164796,0.57220694,0.853248711
0.429042463,0.872746921,0.438125426
0.476931772,0.337935474,0.855153534
0.488388405,0.747893999,0.300279997
0.530935077,0.481234606,0.677090364
0.453758219,0.791144569,0.635725983
0.426135059,0.582082204,0.823426534
0.449123979,0.868541314,0.513232442
0.443858706,0.375940409,0.878629857
0.487719965,0.80189648,0.284113267
0.518095705,0.378612649,0.663735785
0.509995066,0.738880039,0.61402384
0.402858857,0.624927852,0.79532019
0.454074112,0.850335106,0.59432753
0.420098515,0.453353383,0.864612242
0.47837042,0.864385361,0.368425279
0.473702877,0.294648945,0.783394876
0.52982629,0.678243084,0.424900073
0.475975955,0.61198892,0.770917387
0.423996535,0.820675978,0.592724164
0.447725235,0.524583178,0.865279583
0.442123282,0.879612194,0.389614643
0.483909619,0.289971403,0.815716471
0.513829801,0.675392664,0.356050171
0.517721484,0.593774318,0.722350031
0.408271603,0.796521038,0.634643451
0.449010494,0.594411786,0.8434534
0.425796332,0.863936151,0.469702815
0.471319559,0.375410872,0.870723546
0.474162939,0.793397007,0.287586187
0.528552045,0.402936927,0.669725501
0.488855508,0.755866679,0.613103174
0.417708395,0.609945531,0.809846254
0.448618688,0.857245581,0.555395411
0.434205112,0.422047108,0.876963746
0.478308967,0.843889041,0.317297725
0.498413846,0.31369561,0.719458271
0.529235439,0.687476422,0.525775964
0.434613806,0.643130789,0.797926382
0.433670318,0.828735234,0.583548334
0.44318621,0.500324954,0.867382712
0.451952489,0.87734134,0.374826525
0.484226496,0.282241061,0.798663018
0.522254583,0.660991271,0.385610226
0.504670492,0.618052995,0.74284391
0.405422224,0.796512748,0.623615807
0.453256952,0.590516953,0.850491536
0.421868391,0.866164297,0.45151013
0.477786289,0.363175891,0.863308659
0.476305383,0.777844948,0.294653966
0.53017619,0.433628572,0.676808916
0.472838019,0.774934984,0.617009248
0.423465826,0.590266261,0.82076448
0.448696298,0.866263201,0.523472768
0.441554592,0.386419465,0.879498029
0.485243272,0.812836307,0.288848996
0.514314586,0.360618496,0.673020713
0.516499014,0.726057808,0.598127108
0.406583071,0.632253631,0.796318889
0.450383749,0.845374063,0.594408786
0.424250166,0.465203288,0.864132371
0.473284036,0.869148355,0.373456199
0.473994999,0.289129355,0.79066279
0.529057889,0.671535485,0.408845596
0.485419724,0.61329064,0.760023427
0.419258407,0.812542821,0.605474387
0.448479605,0.54773603,0.859499645
0.436040456,0.878242105,0.413466534
0.479742235,0.308903508,0.837237227
0.502629118,0.706705266,0.322993632
0.527334329,0.545649193,0.695555415
0.426048749,0.798822274,0.64291764
0.438051294,0.586059567,0.832521249
0.438768451,0.866490987,0.492220876
0.457267383,0.374842695,0.876138832
0.481562329,0.797213489,0.282229454
0.524506467,0.389645912,0.661179601
0.50099932,0.745418403,0.61856318
0.407981636,0.621889982,0.798541504
0.452270262,0.851159658,0.585107726
0.424100401,0.447900217,0.868305985
0.477354727,0.861232705,0.355451417
0.47998515,0.295540529,0.769187104
0.530599375,0.675871513,0.447491455
0.467469146,0.623505467,0.780733382
0.423554675,0.821432377,0.586659963
0.449551057,0.520431659,0.867521503
0.441589471,0.879262674,0.381678102
0.486808474,0.286872775,0.808229952
0.515537735,0.6690546,0.368026479
0.514179694,0.605045776,0.731647932
0.404419622,0.795843098,0.628906895
0.452250074,0.594624572,0.847850391
0.422093026,0.864278772,0.459427681
0.475866183,0.371263458,0.866953084
0.473660939,0.787398473,0.291624909
0.52951683,0.416205418,0.674635672
0.480978049,0.765174953,0.612640794
0.421554022,0.599493754,0.816402525
0.448095148,0.862328506,0.536830594
0.43889258,0.402065625,0.879354406
0.481625044,0.82748331,0.298840337
0.508209212,0.337513268,0.690618211
0.523553152,0.70773346,0.570262657
0.416251692,0.640375156,0.798208168
0.44360522,0.837641709,0.590553973
0.432391021,0.481848471,0.865019823
0.464235389,0.874088482,0.375950592
0.477570303,0.283872189,0.796285941
0.526775831,0.664151011,0.394100472
0.496046859,0.616293452,0.748839644
0.412381353,0.802904222,0.618263745
0.45039722,0.573929403,0.852908739
0.4284388,0.872211247,0.439583274
0.476907338,0.340208563,0.856094425
0.487301739,0.750801706,0.299374047
0.530957736,0.476637653,0.676578711
0.455687239,0.790007666,0.634408789
0.425587316,0.582401497,0.823060323
0.449400268,0.868523304,0.514336602
0.443333321,0.376410954,0.878725577
0.487800426,0.802509092,0.284416976
0.517718054,0.377534507,0.664276972
0.510527334,0.738205238,0.613166808
0.402864126,0.625236192,0.795342541
0.453976488,0.850182714,0.594435529
0.420182255,0.453765709,0.864557227
0.478231008,0.864572446,0.368714975
0.473640673,0.294450069,0.783762651
0.529805182,0.67803694,0.424170531
0.476354178,0.611934027,0.770475001
0.423855403,0.820401845,0.593206352
0.447728062,0.525389473,0.865078049
0.441926564,0.879628898,0.390463964
0.483731716,0.290484906,0.816549763
0.513481633,0.676317447,0.354711359
0.518167349,0.59230901,0.721329461
0.408718925,0.79663799,0.635128148
0.448667215,0.594237422,0.843048141
0.426212507,0.863971468,0.470587534
0.47085933,0.375577566,0.871007067
0.474327433,0.793729082,0.287266616
0.528450251,0.402084313,0.669285581
0.489446804,0.755214161,0.613282237
0.417338613,0.61071056,0.809295644
0.44871268,0.856852894,0.556905658
0.433783199,0.423591315,0.876662595
0.478114831,0.845045058,0.319014962
0.497556603,0.312163789,0.721966988
0.529510718,0.686184352,0.521883474
0.436291723,0.642865944,0.797622569
0.432887805,0.828140343,0.583123376
0.443923857,0.501621428,0.86756011
0.451054787,0.877495126,0.374732363
0.484703012,0.282308757,0.798804655
0.52186398,0.661035754,0.38514325
0.505185618,0.617976083,0.742584423
0.405021561,0.796269001,0.623712259
0.453436167,0.59115601,0.850501326
0.421530819,0.865908219,0.451725008
0.477928746,0.364020764,0.863450406
0.47586279,0.778731676,0.294699072
0.530122482,0.432279203,0.677107694
0.473293616,0.774364871,0.616148332
0.423585233,0.590544756,0.820831426
0.448535382,0.866159935,0.523428963
0.441703569,0.386702597,0.879511323
0.485075825,0.813071933,0.28888908
0.514333222,0.360249533,0.673149235
0.516572262,0.725737458,0.597825237
0.406735938,0.632508796,0.796317209
0.450255015,0.845172405,0.594460422
0.424386203,0.465695091,0.864089341
0.473090834,0.869330075,0.373733598
0.473974167,0.288961346,0.791023138
0.529004545,0.671356998,0.408106947
0.485821691,0.613211069,0.759524016
0.419105086,0.812252139,0.605995031
0.448477533,0.54857686,0.859242256
0.435853391,0.878122479,0.414440746
0.479561758,0.309788417,0.838015441
0.50217736,0.70808554,0.321873076
0.527583166,0.54349871,0.694578177
0.426965272,0.798780531,0.643050753
0.437556785,0.585753509,0.832067095
0.439291583,0.866590486,0.493180103
0.456650399,0.374853813,0.876301657
0.481869659,0.79740002,0.282184098
0.524259088,0.389122121,0.661091289
0.501460962,0.74506495,0.618546067
0.407657978,0.622171116,0.798248663
0.452389896,0.851031201,0.585884101
0.423806707,0.448495928,0.868006325
0.477381907,0.861575024,0.356572274
0.479462853,0.295338569,0.77048103
0.53054656,0.675910432,0.445401476
0.468306982,0.62263629,0.779904173
0.423473956,0.821288053,0.587178204
0.449474433,0.520990968,0.867352542
0.441511865,0.87930457,0.382374358
0.486611621,0.287184201,0.808933048
0.515318663,0.66966768,0.366887058
0.514562898,0.603998726,0.730820028
0.404705811,0.795924213,0.629383241
0.451990712,0.594582304,0.847515714
0.422395654,0.864265863,0.460207654
0.475513898,0.371538914,0.867260939
0.473713637,0.787822811,0.291254143
0.529467601,0.415226638,0.674166861
0.481579013,0.764490224,0.612787231
0.421225501,0.600319204,0.815855748
0.448159599,0.861950641,0.538374216
0.438475563,0.403631528,0.879246915
0.481365267,0.828884882,0.300133426
0.507451345,0.335372004,0.692741409
0.524163494,0.705977529,0.567028357
0.417468539,0.640876751,0.798377826
0.442871485,0.836930767,0.589930516
0.433271152,0.483279912,0.865218064
0.463299144,0.874412075,0.375808386
0.4781082,0.283545009,0.796429142
0.526506659,0.663596699,0.393415815
0.496773258,0.616717174,0.748279468
0.411734961,0.802196224,0.618922859
0.450663843,0.575755537,0.852571302
0.427776808,0.871623563,0.441070185
0.47691296,0.342639876,0.857042373
0.48613747,0.75386187,0.298515599
0.530956102,0.471797867,0.676164054
0.457697672,0.7887192,0.632898275
0.42507472,0.582834118,0.822715918
0.449616401,0.868470841,0.51543801
0.442857131,0.376986207,0.878821103
0.487821773,0.803214263,0.284750462
0.517338412,0.376317468,0.664887803
0.511085819,0.737423142,0.612178173
0.402928869,0.62561946,0.795383434
0.45383248,0.849975581,0.594520526
0.420324156,0.45430012,0.864506734
0.478031344,0.864809882,0.369027993
0.473597074,0.294180946,0.784178265
0.529780796,0.677735792,0.423311605
0.476821264,0.611935176,0.76993531
0.42365412,0.820031627,0.593822168
0.447747515,0.526465183,0.864818853
0.441651182,0.879642905,0.391567529
0.48351275,0.291180355,0.817629199
0.513012453,0.677555956,0.352981126
0.518742017,0.590363541,0.720004802
0.409320408,0.796794218,0.635734365
0.448216469,0.593982776,0.842526796
0.426762058,0.864029839,0.471713393
0.470258272,0.375750406,0.871358645
0.474561937,0.794114292,0.286868123
0.528315419,0.401060146,0.66872604
0.490180786,0.754420578,0.613535221
0.416860032,0.611647182,0.808601512
0.448843545,0.856369264,0.55879843
0.433242865,0.425500034,0.876263073
0.47789125,0.846452333,0.321207446
0.49646997,0.310337119,0.725130406
0.529818598,0.684661068,0.516966547
0.438414911,0.642421291,0.797165435
0.43192807,0.827429912,0.582654213
0.444798825,0.503198149,0.867769332
0.449970787,0.877672101,0.374643441
0.485265585,0.282423726,0.798998494
0.521378999,0.661145065,0.384557497
0.505805282,0.617821487,0.742267939
0.404561576,0.796009318,0.62380636
0.453639361,0.591847986,0.85052851
0.421152986,0.865630668,0.451919516
0.478098394,0.364922114,0.863585685
0.475382875,0.779665596,0.294773901
0.530063891,0.430872701,0.677463507
0.473754102,0.773770532,0.615201064
0.423737836,0.590817582,0.820928401
0.448351361,0.866056802,0.52331119
0.441890683,0.386958935,0.879523724
0.484898147,0.813272762,0.288896963
0.514382121,0.359939075,0.673226381
0.516617233,0.725453365,0.597592783
0.406879847,0.632758731,0.796306326
0.450133498,0.844973161,0.594528955
0.424510947,0.466186726,0.864038997
0.472904376,0.869511273,0.374032524
0.473941319,0.288802143,0.791402913
0.52894866,0.671196549,0.407341217
0.486229514,0.613101728,0.759009107
0.418961581,0.811968981,0.606521147
0.448467125,0.549401594,0.858980115
0.435678421,0.878000342,0.415420251
0.479374726,0.310675215,0.838788489
0.501731383,0.709464947,0.320765156
0.527822091,0.541339792,0.693604825
0.427894996,0.798719939,0.64317708
0.437057152,0.58546925,0.831604634
0.439811074,0.866682273,0.494167214
0.45602625,0.374898034,0.876465386
0.482167424,0.797621578,0.282157795
0.523998401,0.388544991,0.66103903
0.501940825,0.744681213,0.618475298
0.407345229,0.622461932,0.797968171
0.45249843,0.850897973,0.586638676
0.423529148,0.449095637,0.867711168
0.477399586,0.861914362,0.357676089
0.478954174,0.295139144,0.771750757
0.530491676,0.675945528,0.443338944
0.469137739,0.621783213,0.779059789
0.423395486,0.821129144,0.587728874
0.449391324,0.52159158,0.867166667
0.441430489,0.879346272,0.383131709
0.486397288,0.287530329,0.809693061
0.515079612,0.670344321,0.365657906
0.514972369,0.602850042,0.729920867
0.405028043,0.796014633,0.629895433
0.451705013,0.59452465,0.84714993
0.422730962,0.864256322,0.461054566
0.475126223,0.371824846,0.867590129
0.473780103,0.788270088,0.290858537
0.529410898,0.41418611,0.673662804
0.482224266,0.76375621,0.612950099
0.420868027,0.601203586,0.815265845
0.448231651,0.861541532,0.540035194
0.438025781,0.405318701,0.879112679
0.481090984,0.830374816,0.301568805
0.50662395,0.333115025,0.695075047
0.524789928,0.704113751,0.563476144
0.418830399,0.641356428,0.798539155
0.442069515,0.836172272,0.589240567
0.434223887,0.484800822,0.865441163
0.462283338,0.874739649,0.375621087
0.478703759,0.283226442,0.796546031
0.52620567,0.663040476,0.392757346
0.49751965,0.617164426,0.747742765
0.411048786,0.801474775,0.619548677
0.450956479,0.577603322,0.852257084
0.427081573,0.871008711,0.442506241
0.476954268,0.345118621,0.857947721
0.484946528,0.756928037,0.297755433
0.530929352,0.466949839,0.675881788
0.459686895,0.78733437,0.631251237
0.424633719,0.583363981,0.822416063
0.449753767,0.868382475,0.516469037
0.442464765,0.37764368,0.878911572
0.487776283,0.803979619,0.285094861
0.516980305,0.375018134,0.665536111
0.511640852,0.736565272,0.611104816
0.403055554,0.626067637,0.795438597
0.45364528,0.849715847,0.594583558
0.420520746,0.454950971,0.86446008
0.477774376,0.865094134,0.369364683
0.473570869,0.293848067,0.784640586
0.529752021,0.677348483,0.422328528
0.477372936,0.611984662,0.769301945
0.423396891,0.819571952,0.594563625
0.447781833,0.527791375,0.864503931
0.441303675,0.879648316,0.392911791
0.483255544,0.292060765,0.818934814
0.512426407,0.67910707,0.350896118
0.519427504,0.587944155,0.718396656
0.41008573,0.796987127,0.636441982
0.447658774,0.593637751,0.841894931
0.427444689,0.864115994,0.473062944
0.469518191,0.375910307,0.871766993
0.474873918,0.794530926,0.286405351
0.528145168,0.399908137,0.668062864
0.491036777,0.753517392,0.613862383
0.416278473,0.612717534,0.807782259
0.449013633,0.855813013,0.561018237
0.432594292,0.427704297,0.875763447
0.477654946,0.848047205,0.323836008
0.49517833,0.308321996,0.728866555
0.530129134,0.683009361,0.511144301
0.440931982,0.641742631,0.796513728
0.430834766,0.826642259,0.582207891
0.445751444,0.504993357,0.867990935
0.448758533,0.877862082,0.37460088
0.485869045,0.282600626,0.799270723
0.520814723,0.661353042,0.383831206
0.506510203,0.617538908,0.741880229
0.404084465,0.795763905,0.623903865
0.453841459,0.592525744,0.850565687
0.420776802,0.865358551,0.452087154
0.47827284,0.365796196,0.863706896
0.474913236,0.780562204,0.294863769
0.530005855,0.429530664,0.677832264
0.474184374,0.773199803,0.614263862
0.423903008,0.591071262,0.821035933
0.448163821,0.865958391,0.523158476
0.442089453,0.387188718,0.879534717
0.484723276,0.813445166,0.288887933
0.51444475,0.359675595,0.673273359
0.516644337,0.725203249,0.59740786
0.407012609,0.632992471,0.796291966
0.450021555,0.844785549,0.594600782
0.424624248,0.46665184,0.863988264
0.472730707,0.869681717,0.374324439
0.473905454,0.288657006,0.791770038
0.528894075,0.67105472,0.406606232
0.486617162,0.612983747,0.758514855
0.418831014,0.811705339,0.607020769
0.448453069,0.550172123,0.85872939
0.435519621,0.877881831,0.416349159
0.479194858,0.311518326,0.839513891
0.501312248,0.710771565,0.319730886
0.528039281,0.539288322,0.692691508
0.428785381,0.798646297,0.643285217
0.43658153,0.585216868,0.831163676
0.44029793,0.866763933,0.495116036
0.455432676,0.374961267,0.876618535
0.48244207,0.797852976,0.282149801
0.523742271,0.387968545,0.661019748
0.502403049,0.744302465,0.618368454
0.407059993,0.622736919,0.797716508
0.45259273,0.850772687,0.587324069
0.423281244,0.449651013,0.867439924
0.477411316,0.862224779,0.35868822
0.478491175,0.294960032,0.772909776
0.530438813,0.675980867,0.441448954
0.469900257,0.620998938,0.778264957
0.423328005,0.820974262,0.588262726
0.449307031,0.522170866,0.866981356
0.441356583,0.879383777,0.383877005
0.486184526,0.287875886,0.81043549
0.514845841,0.6710165,0.364459602
0.515366957,0.601713082,0.72903714
0.405356105,0.796104233,0.630395685
0.451419995,0.594459826,0.846786457
0.423066619,0.864249711,0.461891976
0.474739196,0.372099327,0.867910693
0.473852231,0.788703563,0.290475821
0.529351137,0.413172981,0.673172875
0.482856581,0.76303716,0.613108677
0.420515598,0.602066671,0.814687968
0.448303482,0.861138012,0.541658933
0.437586189,0.406973165,0.878962907
0.480826596,0.831815112,0.303016719
0.505803295,0.330953229,0.697405994
0.52537257,0.702316486,0.559927729
0.420215527,0.641765313,0.798671485
0.441272363,0.835435732,0.58855333
0.43515958,0.486274879,0.865666621
0.461281179,0.875041719,0.375413051
0.47929897,0.282948211,0.79663294
0.525898946,0.66253901,0.392175007
0.498220728,0.617584815,0.747273403
0.410388132,0.800808124,0.620086157
0.4512459,0.579300147,0.851994364
0.426419575,0.870426647,0.443760801
0.477024734,0.347408857,0.858731218
0.483841467,0.759712757,0.297152621
0.530884234,0.462549912,0.675744348
0.461468407,0.785995493,0.629635853
0.424301356,0.583927047,0.82218397
0.449808311,0.868269404,0.51733748
0.442185465,0.378313045,0.8789896
0.487675039,0.804726076,0.285414734
0.516676331,0.37376757,0.666154113
0.512140738,0.73571809,0.610058877
0.403225779,0.626535034,0.79549834
0.45343673,0.849430157,0.594627479
0.420746787,0.455654705,0.864418065
0.477488351,0.865397027,0.369703443
0.47355843,0.293488994,0.785115126
0.529719943,0.67692269,0.421302952
0.477958752,0.612061132,0.768630495
0.423113234,0.819072234,0.595358079
0.447824118,0.529227311,0.864162944
0.440924129,0.879640019,0.394363424
0.482984171,0.293046372,0.820330842
0.511782291,0.680825518,0.348677354
0.520145676,0.585278794,0.716669298
0.410953024,0.797195247,0.63717059
0.447045266,0.593228696,0.841213999
0.428197079,0.864224553,0.47450195
0.468707706,0.376032109,0.87218708
0.475238886,0.794928606,0.285932057
0.527952541,0.398760103,0.667370471
0.491923391,0.752608035,0.614229846
0.415651909,0.613796835,0.8069268
0.449208365,0.855248815,0.563320889
0.431904724,0.429951598,0.875210036
0.477438978,0.849639561,0.326626651
0.493818958,0.306374861,0.732767423
0.530395786,0.681452598,0.505046224
0.443567884,0.640860149,0.79569801
0.429743533,0.825874955,0.581879097
0.4466498,0.506803513,0.868187797
0.447573015,0.878043299,0.374648071
0.486422066,0.282831037,0.799625599
0.520234132,0.661663132,0.382995543
0.507229776,0.617111666,0.741429877
0.403665069,0.795571141,0.624016673
0.454003122,0.593096328,0.850593149
0.420466972,0.865128874,0.452240369
0.478412806,0.366535566,0.86381349
0.474519759,0.781319569,0.294934591
0.529955944,0.428389857,0.67813606
0.474554319,0.772703277,0.613477257
0.424040131,0.591306493,0.821113299
0.448004028,0.865864538,0.523065527
0.442249798,0.387425273,0.879545001
0.484565201,0.813632321,0.288904394
0.514481695,0.359386729,0.673357298
0.516688923,0.724942394,0.597181145
0.407146184,0.633214093,0.796286503
0.449910095,0.844607497,0.59465182
0.424740752,0.467086987,0.863947616
0.472561624,0.869838887,0.374577356
0.473884068,0.288519276,0.792094121
0.528843109,0.670913551,0.405947257
0.48697197,0.612894179,0.758066108
0.418703127,0.811455925,0.607480067
0.448445632,0.550896121,0.858497803
0.435365414,0.877766445,0.417210087
0.479033177,0.312315857,0.840181995
0.500916423,0.711999489,0.318784897
0.528234461,0.537362118,0.691857316
0.429622568,0.798567051,0.643361333
0.436140079,0.584983989,0.830761353
0.440745312,0.866841441,0.495983043
0.454885853,0.375011484,0.876753465
0.482697649,0.798056732,0.282152402
0.523503888,0.387458662,0.661014866
0.502817665,0.743971234,0.618265889
0.406802459,0.622968206,0.797497754
0.452679873,0.850670909,0.587920278
0.423059581,0.450116787,0.867202274
0.477429415,0.862484644,0.359565911
0.478087173,0.294821371,0.773906441
0.530390939,0.676033495,0.439827434
0.470548388,0.620302248,0.777572342
0.423284672,0.820850697,0.588727461
0.449223094,0.522646788,0.866817135
0.441309058,0.879413879,0.384522518
0.485993006,0.288172002,0.811071555
0.514651925,0.671593819,0.363435269
0.515697763,0.60073298,0.728273154
0.405649736,0.796179229,0.630831421
0.451169025,0.594404581,0.846464383
0.423361608,0.864242548,0.462633572
0.474396751,0.372346399,0.868191044
0.473915114,0.789090406,0.290146543
0.529294458,0.412274201,0.672752793
0.483415487,0.762399055,0.613233995
0.420208163,0.602824312,0.814183512
0.448364202,0.860780234,0.543075997
0.437205487,0.408428494,0.878817324
0.480595184,0.833064092,0.304318473
0.505077611,0.329095053,0.6994839
0.5258584,0.700761386,0.556760341
0.421472414,0.64207753,0.798762219
0.440562877,0.83479151,0.587950029
0.435980907,0.487566461,0.865866419
0.460394557,0.875294876,0.375225009
0.479825637,0.282732187,0.796702191
0.525617775,0.662138813,0.39168856
0.498821939,0.617925177,0.746890133
0.409819134,0.800253507,0.620510006
0.451498309,0.58070716,0.851793077
0.425855877,0.869931486,0.444760417
0.47710366,0.34931948,0.859350117
0.482917032,0.762001823,0.29671567
0.530833069,0.458933668,0.675711743
0.462916299,0.78483449,0.628226188
0.424076527,0.584452482,0.822016597
0.449803878,0.868149572,0.518014953
0.442007689,0.378928128,0.879051979
0.487546257,0.80538983,0.285688664
0.516436766,0.372666723,0.666694537
0.512557053,0.734956353,0.609128373
0.403409877,0.62697196,0.795554828
0.453233077,0.849152697,0.594655567
0.420971481,0.456330755,0.864382455
0.477208706,0.86568423,0.370014642
0.473555898,0.293147405,0.785556399
0.529687439,0.676513294,0.420340002
0.478514784,0.612144174,0.767992922
0.422838665,0.818592466,0.596115236
0.447867018,0.530602259,0.863834507
0.440559738,0.879618479,0.395755089
0.482728343,0.294022834,0.821654834
0.511156237,0.682511498,0.346584027
0.520811349,0.582675205,0.715024016
0.411824129,0.797392175,0.637834503
0.446446154,0.592805026,0.840562111
0.428931852,0.864342034,0.47586658
0.467919669,0.376105243,0.872571026
0.475613334,0.795265165,0.285503726
0.527758817,0.397742917,0.666731118
0.492740412,0.751795616,0.614590815
0.415053129,0.614760863,0.806134605
0.449404586,0.854742784,0.5654396
0.431254112,0.431980726,0.874669538
0.477267635,0.851048286,0.329249541
0.492550737,0.304712977,0.736373107
0.530593074,0.68016644,0.499392058
0.44600742,0.639887032,0.794816342
0.428785673,0.825213838,0.581709184
0.447389398,0.508424637,0.868334371
0.446553532,0.878198353,0.374788772
0.486857915,0.283083799,0.800031824
0.51970537,0.662034762,0.382127247
0.50788936,0.616585308,0.740950805
0.403351662,0.795444956,0.624151138
0.454103316,0.593517132,0.85059477
0.420257858,0.86495832,0.45240072
0.478494335,0.367097615,0.863912611
0.474232401,0.781902546,0.294960615
0.529917662,0.427489025,0.678326897
0.474863962,0.772292467,0.612910494
0.424121711,0.591537815,0.821131892
0.447889344,0.865770406,0.523105345
0.442339019,0.387707903,0.87955592
0.484427391,0.813878923,0.288981239
0.514462895,0.358998363,0.673536434
0.516782363,0.724619899,0.596828702
0.40729711,0.633439605,0.796298651
0.44978588,0.844427005,0.594667506
0.42487799,0.467515289,0.863922342
0.472381109,0.869990199,0.374782775
0.473888697,0.288376002,0.792372163
0.528794395,0.670751644,0.405358498
0.48730565,0.61285473,0.757655105
0.418562698,0.811202395,0.607915282
0.448452076,0.55162117,0.858277879
0.43519817,0.877646918,0.418039535
0.478888734,0.313112883,0.840824088
0.500518193,0.71321559,0.317883826
0.528418541,0.53546273,0.691068935
0.430444699,0.798483119,0.643398799
0.435715108,0.584747636,0.83038764
0.441173839,0.866923812,0.496784884
0.454366665,0.375027071,0.87687268
0.482951865,0.798216017,0.282158516
0.523280095,0.387035742,0.661007943
0.503186246,0.743700589,0.618194167
0.406557021,0.623148943,0.797301155
0.452770623,0.85059809,0.588449463
0.4228477,0.450487836,0.866990893
0.477464229,0.8626943,0.360331301
0.477726998,0.294728588,0.774764236
0.530347659,0.676118162,0.438445471
0.471087997,0.619665136,0.77698057
0.423271766,0.820771344,0.589110222
0.449136598,0.522986506,0.866680744
0.441298189,0.879436834,0.385038273
0.485827137,0.288396842,0.811571492
0.514512852,0.672038496,0.362632336
0.51594872,0.599966536,0.72766471
0.405891755,0.796233581,0.631188419
0.450964347,0.594370259,0.84619634
0.423600011,0.864231248,0.463254017
0.474114554,0.372568932,0.868423713
0.473959472,0.789428374,0.289881129
0.529243554,0.411503648,0.672419269
0.483886696,0.761855584,0.613312438
0.419958933,0.603457194,0.81376994
0.448408759,0.860478678,0.544240495
0.436898403,0.409642067,0.878687418
0.48039973,0.834091551,0.305417639
0.504474653,0.327577856,0.701227347
0.526243493,0.699482908,0.554095742
0.422545527,0.642309011,0.798815685
0.439965524,0.834253464,0.587457869
0.436662242,0.488651466,0.866029895
0.459650478,0.875500312,0.375080881
0.480261123,0.282574122,0.796772034
0.525372398,0.661840638,0.391272195
0.49932345,0.618171044,0.74657253
